reviewid,s_protocol,s_protocol_version,s_standards_version,s_citation,s_intervention_name,s_study_design,s_study_rating,s_delivery_method_individual,s_delivery_method_school,s_delivery_method_small_group,s_delivery_method_whole_class,s_program_type_curriculum,s_program_type_policy,s_program_type_practice,s_program_type_school_level,s_program_type_supplement,s_program_type_teacher_level,s_studyid,f_findingid,f_intervention_name,f_comparison,f_outcome_measureid,f_outcome_measure,f_outcome_domain,new_outcome_domain,f_period,f_sample_description,f_is_subgroup,f_ss,f_t_ss,f_c_ss,f_cluster_ss,f_t_cluster_ss,f_c_cluster_ss,f_effect_size_study,f_effect_size_wwc,f_improvement_index,f_p_value_study,f_p_value_wwc,f_icc,f_essa_rating,asian,black,white,indigenous,new_race_other,el,econ_dis,latino,female,sped,low,high,time,grade,category,subgroup,broad_domain,effect_size,corr,var_t,var_t_corr,subgroup_black,subgroup_econ_dis,subgroup_el,subgroup_female,subgroup_high,subgroup_low,subgroup_latino,subgroup_sped,subgroup_site,subgroup_cohort,subgroup_white,subgroup_treatment,includes_black,includes_econ_dis,includes_el,includes_female,includes_high,includes_low,includes_latino,includes_sped,includes_white,subgroup_time,subgroup_grade,includes_time,includes_grade
60737,Early Childhood Education for Children with Disabilities,2,2.0999999,"OâConnor, R. E., Jenkins, J. R., Leicester, N., & Slocum, T. A. (1993). Teaching phonological awareness to young children with learning disabilities. Exceptional Children, 59(6), 532â546.",Phonological Awareness Training,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,0,0,0,0,1,0,71618,1610,Phonological Awareness Training,5.1999998,1429,Rhyming: Recognition,communication/ language,Language proficiency,,4 to 6 year olds,False,22,11,11,,,,.090000004,.085492253,4,,.83486843,,,,,,,100,,,,22,100,,,,,,,Literacy,.085492253,.96202534,.18201561,.16845413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60737,Early Childhood Education for Children with Disabilities,2,2.0999999,"OâConnor, R. E., Jenkins, J. R., Leicester, N., & Slocum, T. A. (1993). Teaching phonological awareness to young children with learning disabilities. Exceptional Children, 59(6), 532â546.",Phonological Awareness Training,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,0,0,0,0,1,0,71618,1605,Phonological Awareness Training,2.4000001,1403,Blending: Continuous phonemes,communication/ language,Language proficiency,,4 to 6 year olds,False,22,11,11,,,,1.23,1.2314841,39,,.0088683562,,Evidence Tier 3,,,,,100,,,,22,100,,,,,,,Literacy,1.2314841,.96202534,.22278428,.20618524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60737,Early Childhood Education for Children with Disabilities,2,2.0999999,"OâConnor, R. E., Jenkins, J. R., Leicester, N., & Slocum, T. A. (1993). Teaching phonological awareness to young children with learning disabilities. Exceptional Children, 59(6), 532â546.",Phonological Awareness Training,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,0,0,0,0,1,0,71618,1607,Phonological Awareness Training,.69999999,1405,Blending: Separate sounds,communication/ language,Language proficiency,,4 to 6 year olds,False,22,11,11,,,,1.71,1.7132961,46,,.00063391286,,Evidence Tier 3,,,,,100,,,,22,100,,,,,,,Literacy,1.7132961,.96202534,.26111063,.24165601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60769,Early Childhood Education for Children with Disabilities,2,2.0999999,"Sweat, L. M. (2003). Comparing the effects of morphosyntax and phonology intervention on final consonant clusters in finite morphemes and final consonant inventories. Masters Abstracts International, 42(01), 31-231.",Phonological Awareness Training,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,1,0,0,0,0,0,71657,1999,Phonological Awareness Training,,1407,Final consonant clusters: Contractible copula,communication/ language,Language proficiency,,3 to 5 years old,False,20,10,10,20,10,10,.93000001,,32,.044,.051349398,,,,,,,100,,,,10,100,,,,,,,Literacy,.93000001,.95774651,.22619161,.20748067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60769,Early Childhood Education for Children with Disabilities,2,2.0999999,"Sweat, L. M. (2003). Comparing the effects of morphosyntax and phonology intervention on final consonant clusters in finite morphemes and final consonant inventories. Masters Abstracts International, 42(01), 31-231.",Phonological Awareness Training,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,1,0,0,0,0,0,71657,2001,Phonological Awareness Training,,1421,Percentage added sounds to the final consonant inventory,communication/ language,Language proficiency,,3 to 5 years old,False,20,10,10,20,10,10,.38999999,,15,,.39405906,,,,,,,100,,,,10,100,,,,,,,Literacy,.38999999,.95774651,.20460601,.18768066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60769,Early Childhood Education for Children with Disabilities,2,2.0999999,"Sweat, L. M. (2003). Comparing the effects of morphosyntax and phonology intervention on final consonant clusters in finite morphemes and final consonant inventories. Masters Abstracts International, 42(01), 31-231.",Phonological Awareness Training,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,1,0,0,0,0,0,71657,2000,Phonological Awareness Training,,1408,Final consonant clusters: Regular past tense,communication/ language,Language proficiency,,3 to 5 years old,False,20,10,10,20,10,10,1.03,,35,.041999999,.0327405,,,,,,,100,,,,10,100,,,,,,,Literacy,1.03,.95774651,.23212704,.21292511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60779,Early Childhood Education for Children with Disabilities,2,2.0999999,"Tyler, A. A., Lewis, K. E., Haskill, A., & Tolbert, L. C. (2003). Outcomes of different speech and language goal attack strategies. Journal of Speech, Language, and Hearing Research, 46(5), 1077â1094.",Phonological Awareness Training,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,1,0,0,0,0,0,71670,1673,Phonological Awareness Training,44.799999,1433,Target generalization composite,communication/ language,Language proficiency,,3 to 5 years old,False,20,10,10,,,,-.02,-.023304159,-1,,.96479607,,,,,,,100,,,,22,100,,,,,,,Literacy,-.023304159,.95774651,.20001644,.18347076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60779,Early Childhood Education for Children with Disabilities,2,2.0999999,"Tyler, A. A., Lewis, K. E., Haskill, A., & Tolbert, L. C. (2003). Outcomes of different speech and language goal attack strategies. Journal of Speech, Language, and Hearing Research, 46(5), 1077â1094.",Phonological Awareness Training,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,1,0,0,0,0,0,71670,1460,Phonological Awareness Training,62.099998,1409,Finite Morpheme composite,communication/ language,Language proficiency,,3 to 5 year olds,False,20,10,10,,,,-.37,-.36846557,-14,,.41831189,,,,,,,100,,,,22,100,,,,,,,Literacy,-.36846557,.95774651,.2041114,.18722697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61934,Students with a Specific Learning Disability,2.099999904632568,2.0999999,"Fuchs, L. S., Fuchs, D., Phillips, N. B., Hamlett, C. L., & Karns, K. (1995). Acquisition and transfer effects of classwide peer-assisted learning strategies in mathematics for students with varying learning histories. School Psychology Review, 24(4), 604-620.",Peer-Assisted Learning Strategies,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,0,0,0,0,1,0,73241,2062,Peer-Assisted Learning Strategies,14.1,836,Tennessee Math Concepts and Applications Test,general mathematics achievement,Math achievement,Posttest,grades 2-4,False,40,20,20,,,,.2,.19865881,8,,.53078002,,,,34,78,,0,100,57,,34.66,100,,,,,,,Math,.19865881,.98013246,.10054055,.096585244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
61934,Students with a Specific Learning Disability,2.099999904632568,2.0999999,"Fuchs, L. S., Fuchs, D., Phillips, N. B., Hamlett, C. L., & Karns, K. (1995). Acquisition and transfer effects of classwide peer-assisted learning strategies in mathematics for students with varying learning histories. School Psychology Review, 24(4), 604-620.",Peer-Assisted Learning Strategies,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,0,0,0,0,1,0,73241,1485,Peer-Assisted Learning Strategies,15.35,837,Tennessee Math Operations Test,general mathematics achievement,Math achievement,Posttest,grades 2-4,False,40,20,20,,,,.25999999,.25976542,10,,.41596612,,,,34,78,,0,100,57,,34.66,100,,,,,,,Math,.25976542,.98013246,.10092423,.096953839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
61937,Students with a Specific Learning Disability,2.099999904632568,2.0999999,"Fuchs, D., Fuchs, L. S., Mathes, P. G., & Simmons, D. C. (1997). Peer-assisted learning strategies: Making classrooms more responsive to diversity. American Educational Research Journal, 34(1), 174-206. doi:10.3102/00028312034001174",Peer-Assisted Learning Strategies,quasi-experimental design,Meets WWC standards with reservations,0,0,1,0,0,0,0,0,1,0,78730,2063,Peer-Assisted Learning Strategies,8.6000004,1157,Comprehension Reading Assessment Battery (CRAB): Maze Choices Correct,reading fluency,Reading fluency,,grades 2-6,False,40,20,20,12,6,6,.41999999,.4247525,16,.0099999998,.27430448,.2,,,34,83,,0,100,57,,37,100,,,,,,,Literacy,.4247525,1.0216801,.071010113,.074122503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
61937,Students with a Specific Learning Disability,2.099999904632568,2.0999999,"Fuchs, D., Fuchs, L. S., Mathes, P. G., & Simmons, D. C. (1997). Peer-assisted learning strategies: Making classrooms more responsive to diversity. American Educational Research Journal, 34(1), 174-206. doi:10.3102/00028312034001174",Peer-Assisted Learning Strategies,quasi-experimental design,Meets WWC standards with reservations,0,0,1,0,0,0,0,0,1,0,78730,1486,Peer-Assisted Learning Strategies,230.88,1158,Comprehension Reading Assessment Battery (CRAB): Words Correct,reading fluency,Reading fluency,,grades 2-6,False,40,20,20,12,6,6,.19,.18703136,8,.050000001,.61851686,.2,,,34,83,,0,100,57,,37,100,,,,,,,Literacy,.18703136,1.0216801,.068730198,.071742661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
61937,Students with a Specific Learning Disability,2.099999904632568,2.0999999,"Fuchs, D., Fuchs, L. S., Mathes, P. G., & Simmons, D. C. (1997). Peer-assisted learning strategies: Making classrooms more responsive to diversity. American Educational Research Journal, 34(1), 174-206. doi:10.3102/00028312034001174",Peer-Assisted Learning Strategies,quasi-experimental design,Meets WWC standards with reservations,0,0,1,0,0,0,0,0,1,0,78730,2357,Peer-Assisted Learning Strategies,4.1500001,1462,Comprehension Reading Assessment Battery (CRAB): Questions Correct,comprehension,Reading comprehension,,grades 2-6,False,40,20,20,12,6,6,.60000002,.59972459,23,.0099999998,.1215983,.2,,,34,83,,0,100,57,,37,100,,,,,,,Literacy,.59972459,1.0216801,.073820226,.077055782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
61942,Students with a Specific Learning Disability,2.099999904632568,2.0999999,"SÃ¡enz, L. M., Fuchs, L. S., & Fuchs, D. (2005). Peer-Assisted Learning Strategies for English language learners with learning disabilities. Exceptional Children, 71(3), 231â247.",Peer-Assisted Learning Strategies,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,0,0,0,0,1,0,70925,532,Peer-Assisted Learning Strategies,188.2,1158,Comprehension Reading Assessment Battery (CRAB): Words Correct,reading fluency,Reading fluency,,grades 3-6,False,20,10,10,,,,.36000001,.36351207,14,,.43078741,,,,34,78,,0,100,57,,30,100,,,,,,,Literacy,.36351207,.95774651,.20400161,.18712626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
61942,Students with a Specific Learning Disability,2.099999904632568,2.0999999,"SÃ¡enz, L. M., Fuchs, L. S., & Fuchs, D. (2005). Peer-Assisted Learning Strategies for English language learners with learning disabilities. Exceptional Children, 71(3), 231â247.",Peer-Assisted Learning Strategies,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,0,0,0,0,1,0,70925,535,Peer-Assisted Learning Strategies,1.65,1462,Comprehension Reading Assessment Battery (CRAB): Questions Correct,comprehension,Reading comprehension,,grades 3-6,False,20,10,10,,,,.91000003,.90794021,32,,.056064673,,,,34,78,,0,100,57,,30,100,,,,,,,Literacy,.90794021,.95774651,.22496381,.20635444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
61942,Students with a Specific Learning Disability,2.099999904632568,2.0999999,"SÃ¡enz, L. M., Fuchs, L. S., & Fuchs, D. (2005). Peer-Assisted Learning Strategies for English language learners with learning disabilities. Exceptional Children, 71(3), 231â247.",Peer-Assisted Learning Strategies,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,0,0,0,0,1,0,70925,533,Peer-Assisted Learning Strategies,6.3000002,1157,Comprehension Reading Assessment Battery (CRAB): Maze Choices Correct,reading fluency,Reading fluency,,grades 3-6,False,20,10,10,,,,.47,.46775335,18,,.30646461,,,,34,78,,0,100,57,,30,100,,,,,,,Literacy,.46775335,.95774651,.20662567,.18953326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
61988,Single Study Review,2,2.0999999,"Sato, E., Rabinowitz, S., Gallagher, C., & Huang, C.-W. (2010). Accommodations for English language learner students: The effect of linguistic modification of math test item sets (NCEE 2009-4079). Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.",Linguistic Modification,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,,,,,,,71975,3805,Linguistic Modification,8.3999996,1794,Study-developed math assessment (raw score),general mathematics achievement,Math achievement,,grades 7 and 8 el students -,True,1214,608,606,1214,608,606,.2,.20415072,8,,.00056709029,,,,,,,100,23,,100,,,,,,,el status,el or former el,Math,.20415072,.99938107,.003312117,.0033080182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61988,Single Study Review,2,2.0999999,"Sato, E., Rabinowitz, S., Gallagher, C., & Huang, C.-W. (2010). Accommodations for English language learner students: The effect of linguistic modification of math test item sets (NCEE 2009-4079). Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.",Linguistic Modification,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,,,,,,,71975,2225,Linguistic Modification,9.4899998,1794,Study-developed math assessment (raw score),general mathematics achievement,Math achievement,,grades 7 and 8,False,2839,1412,1427,,,,.15000001,.1469429,6,,.000081093509,,Evidence Tier 1,,,,,100,23,,100,,,,,,,,,Math,.1469429,.99973559,.0014127936,.0014120466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
61988,Single Study Review,2,2.0999999,"Sato, E., Rabinowitz, S., Gallagher, C., & Huang, C.-W. (2010). Accommodations for English language learner students: The effect of linguistic modification of math test item sets (NCEE 2009-4079). Washington, DC: National Center for Education Evaluation and Regional Assistance, Institute of Education Sciences, U.S. Department of Education.",Linguistic Modification,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,,,,,,,71975,3807,Linguistic Modification,15.59,1794,Study-developed math assessment (raw score),general mathematics achievement,Math achievement,,grades 7 and 8 ep students -,True,1778,895,883,1778,895,883,.0099999998,.0086545339,0,,.83316547,,,,,,,100,23,,100,,,,,,,el status,el or former el,Math,.0086545339,.99957764,.0022498423,.0022479421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61989,Single Study Review,2,2.0999999,"Fabiano, G. A., Vujnovic, R. K., Pelham, W. E., Waschbusch, D. A., Massetti, G. M., Pariseau, M. E., &hellip;Volker, M. (2010). Enhancing the effectiveness of special education programming for children with attention deficit hyperactivity disorder using a daily report card. School Psychology Review, 39(2), 219&ndash;239.",Daily Report Cards,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,,,,,,,71976,2243,Daily Report Cards,.81,1803,DBD rating scale: ODD/CD symptoms,external behavior,Student behavior,,grades 1-6,False,58,31,27,58,31,27,.43000001,.40145367,17,.015,.10787764,,,,13,79,,8,,,6,14,100,,,,,,,Social-emotional & behavior,.40145367,.98654711,.070773587,.068882175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61989,Single Study Review,2,2.0999999,"Fabiano, G. A., Vujnovic, R. K., Pelham, W. E., Waschbusch, D. A., Massetti, G. M., Pariseau, M. E., &hellip;Volker, M. (2010). Enhancing the effectiveness of special education programming for children with attention deficit hyperactivity disorder using a daily report card. School Psychology Review, 39(2), 219&ndash;239.",Daily Report Cards,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,,,,,,,71976,2247,Daily Report Cards,94.370003,1805,Woodcock-Johnson III (WJ-III): Basic Reading Skills cluster subtest,reading achievement,Literacy achievement,,grades 1-6,False,55,30,25,55,30,25,.02,.15372081,1,.87,.94140387,.80000001,,,13,79,,8,,,6,14,100,,,,,,,Literacy,.15372081,1.014218,.073729239,.075840704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61989,Single Study Review,2,2.0999999,"Fabiano, G. A., Vujnovic, R. K., Pelham, W. E., Waschbusch, D. A., Massetti, G. M., Pariseau, M. E., &hellip;Volker, M. (2010). Enhancing the effectiveness of special education programming for children with attention deficit hyperactivity disorder using a daily report card. School Psychology Review, 39(2), 219&ndash;239.",Daily Report Cards,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,,,,,,,71976,2245,Daily Report Cards,95.629997,1804,Woodcock-Johnson III (WJ-III): Broad Mathematics cluster subtest,general mathematics achievement,Math achievement,,grades 1-6,False,55,30,25,55,30,25,.079999998,.10071924,3,.61000001,.76880634,,,,13,79,,8,,,6,14,100,,,,,,,Math,.10071924,.98578197,.073431812,.071358547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61989,Single Study Review,2,2.0999999,"Fabiano, G. A., Vujnovic, R. K., Pelham, W. E., Waschbusch, D. A., Massetti, G. M., Pariseau, M. E., &hellip;Volker, M. (2010). Enhancing the effectiveness of special education programming for children with attention deficit hyperactivity disorder using a daily report card. School Psychology Review, 39(2), 219&ndash;239.",Daily Report Cards,randomized controlled trial,Meets WWC standards without reservations,0,0,1,0,,,,,,,71976,2241,Daily Report Cards,12.02,1801,Classroom rule violations,external behavior,Student behavior,,grades 1-6,False,60,32,28,60,32,28,.2,.35390282,8,0,.44268262,,,,13,79,,8,,,6,14,100,,,,,,,Social-emotional & behavior,.35390282,.98701298,.068072602,.066315964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
